line_type,violation_id_raw,violation_type_raw,case_status_raw,project_raw,district_raw,address_raw,parcel_number_raw,assigned_to_raw,opened_date_raw,closed_date_raw,compliance_date_raw,resolved_date_raw,fee_total_raw,violation_code_raw,violation_text_raw,narrative_raw,primary_status_raw,raw_violation_status,chunk_id,source_file
violation_item,CODE-2024-00302,,,,,"785 NE 71St St, Boca",064346320100300,Therese Smyack,02/05/2024,02/21/2024,,,,SeeClickFix,Concern #16002553 created: 02/05/2024 12:21 PM,,Closed -,SeeClickFix Concern #16002553 created: 02/05/2024 12:21 PM,136,c:\Users\edilm\OneDrive\Desktop\Edilma Projects\LandingAI-Hack\coderisk-sf\results_folder\bocaraton\raw_json\boca_JustFOIA_Request_2024-9180-30p.json
case_header,CODE-2024-00303,Municipal Code,Closed -,,PT,"100 NE 15Th Ter, Boca",064347201200200,No User,02/05/2024,02/27/2024,,,,,,,Closed -,,136,c:\Users\edilm\OneDrive\Desktop\Edilma Projects\LandingAI-Hack\coderisk-sf\results_folder\bocaraton\raw_json\boca_JustFOIA_Request_2024-9180-30p.json
narrative,CODE-2024-00303,,,,,"100 NE 15Th Ter, Boca",064347201200200,No User,02/05/2024,02/27/2024,,,,,,Observed overgrown vegetation on the west side of the property along Dixie Hwy,Closed -,,136,c:\Users\edilm\OneDrive\Desktop\Edilma Projects\LandingAI-Hack\coderisk-sf\results_folder\bocaraton\raw_json\boca_JustFOIA_Request_2024-9180-30p.json
case_header,CODE-2024-00304,Municipal Code,Closed -,,MC,"5800 NW 2Nd Ave, Boca",064347050300100,Omari Best,02/05/2024,02/06/2024,,,,,,,Closed -,,136,c:\Users\edilm\OneDrive\Desktop\Edilma Projects\LandingAI-Hack\coderisk-sf\results_folder\bocaraton\raw_json\boca_JustFOIA_Request_2024-9180-30p.json
violation_item,CODE-2024-00304,,,,,"5800 NW 2Nd Ave, Boca",064347050300100,Omari Best,02/05/2024,02/06/2024,,,,SEC. 28,-1507(1),,Closed -,In Violation,136,c:\Users\edilm\OneDrive\Desktop\Edilma Projects\LandingAI-Hack\coderisk-sf\results_folder\bocaraton\raw_json\boca_JustFOIA_Request_2024-9180-30p.json
narrative,CODE-2024-00304,,,,,"5800 NW 2Nd Ave, Boca",064347050300100,Omari Best,02/05/2024,02/06/2024,,,,,,Inspection revealed: Tractor trailer removed Property in compliance case closed,Closed -,,136,c:\Users\edilm\OneDrive\Desktop\Edilma Projects\LandingAI-Hack\coderisk-sf\results_folder\bocaraton\raw_json\boca_JustFOIA_Request_2024-9180-30p.json
case_header,CODE-2024-00306,Municipal Code,Closed -,,R1D,"1537 NW 8Th St, Boca",064247240702001,Derek Corcoran,02/06/2024,03/05/2024,,,,,,,Closed -,,136,c:\Users\edilm\OneDrive\Desktop\Edilma Projects\LandingAI-Hack\coderisk-sf\results_folder\bocaraton\raw_json\boca_JustFOIA_Request_2024-9180-30p.json
narrative,CODE-2024-00306,,,,,"1537 NW 8Th St, Boca",064247240702001,Derek Corcoran,02/06/2024,03/05/2024,,,,,,"Per online submitter: ""A boat is always stored in the driveway.""",Closed -,,136,c:\Users\edilm\OneDrive\Desktop\Edilma Projects\LandingAI-Hack\coderisk-sf\results_folder\bocaraton\raw_json\boca_JustFOIA_Request_2024-9180-30p.json
violation_item,CODE-2024-00306,,,,,"1537 NW 8Th St, Boca",064247240702001,Derek Corcoran,02/06/2024,03/05/2024,,,,Submitter:,Brenda Holmes 1610 nw 8th street boca Raton SeeClickFix Concern #15996581 created: 02/04/2024 7:26 AM,,Closed -,Submitter: Brenda Holmes 1610 nw 8th street boca Raton SeeClickFix Concern #15996581 created: 02/04/2024 7:26 AM,136,c:\Users\edilm\OneDrive\Desktop\Edilma Projects\LandingAI-Hack\coderisk-sf\results_folder\bocaraton\raw_json\boca_JustFOIA_Request_2024-9180-30p.json
violation_item,,,,,,,,,,,,,,SEC. 28,-1507(1),,,In Violation,141,c:\Users\edilm\OneDrive\Desktop\Edilma Projects\LandingAI-Hack\coderisk-sf\results_folder\bocaraton\raw_json\boca_JustFOIA_Request_2024-9180-30p.json
violation_item,,,,,,,,,,,,,,SEC. 28,-1509(A),,,In Violation,141,c:\Users\edilm\OneDrive\Desktop\Edilma Projects\LandingAI-Hack\coderisk-sf\results_folder\bocaraton\raw_json\boca_JustFOIA_Request_2024-9180-30p.json
narrative,,,,,,,,,,,,,,,,"Per online submitter: ""Commercial work van stored at house overnight. Vehicles parked in front yard overnight.""",,,141,c:\Users\edilm\OneDrive\Desktop\Edilma Projects\LandingAI-Hack\coderisk-sf\results_folder\bocaraton\raw_json\boca_JustFOIA_Request_2024-9180-30p.json
violation_item,,,,,,,,,,,,,,Submitter:,Mike Johnston 1600 nw 5th st,,,Submitter: Mike Johnston 1600 nw 5th st,141,c:\Users\edilm\OneDrive\Desktop\Edilma Projects\LandingAI-Hack\coderisk-sf\results_folder\bocaraton\raw_json\boca_JustFOIA_Request_2024-9180-30p.json
violation_item,,,,,,,,,,,,,,Seeclickfix,Concern #16005246 created: 02/05/2024 4:28 PM,,,Seeclickfix Concern #16005246 created: 02/05/2024 4:28 PM,141,c:\Users\edilm\OneDrive\Desktop\Edilma Projects\LandingAI-Hack\coderisk-sf\results_folder\bocaraton\raw_json\boca_JustFOIA_Request_2024-9180-30p.json
case_header,CODE-2024-00310,Municipal Code,Closed -,,R1D,"2548 NW 37Th St, Boca 064247100101","2548 NW 37Th St, Boca 064247100101",Juan Hernandez,02/06/2024,02/14/2024,R1D,"2548 NW 37Th St, Boca 064247100101","2548 NW 37Th St, Boca 064247100101",,,,Closed -,,141,c:\Users\edilm\OneDrive\Desktop\Edilma Projects\LandingAI-Hack\coderisk-sf\results_folder\bocaraton\raw_json\boca_JustFOIA_Request_2024-9180-30p.json
violation_item,CODE-2024-00310,,,,,"2548 NW 37Th St, Boca 064247100101","2548 NW 37Th St, Boca 064247100101",Juan Hernandez,02/06/2024,02/14/2024,R1D,"2548 NW 37Th St, Boca 064247100101","2548 NW 37Th St, Boca 064247100101",SEC. 28,-1507(2),,Closed -,In Violation,141,c:\Users\edilm\OneDrive\Desktop\Edilma Projects\LandingAI-Hack\coderisk-sf\results_folder\bocaraton\raw_json\boca_JustFOIA_Request_2024-9180-30p.json
violation_item,CODE-2024-00310,,,,,"2548 NW 37Th St, Boca 064247100101","2548 NW 37Th St, Boca 064247100101",Juan Hernandez,02/06/2024,02/14/2024,R1D,"2548 NW 37Th St, Boca 064247100101","2548 NW 37Th St, Boca 064247100101",Description:,Routine patrol revealed a commercial vehicle. This vehicle was at 38 st a week ago.,,Closed -,Description: Routine patrol revealed a commercial vehicle. This vehicle was at 38 st a week ago.,141,c:\Users\edilm\OneDrive\Desktop\Edilma Projects\LandingAI-Hack\coderisk-sf\results_folder\bocaraton\raw_json\boca_JustFOIA_Request_2024-9180-30p.json
case_header,CODE-2024-00311,Municipal Code,Closed-,,DDRI,"136 E Boca Raton Rd, Boca 064347202800003","136 E Boca Raton Rd, Boca 064347202800003",No User,02/06/2024,02/23/2024,DDRI,"136 E Boca Raton Rd, Boca 064347202800003","136 E Boca Raton Rd, Boca 064347202800003",,,,Closed-,,141,c:\Users\edilm\OneDrive\Desktop\Edilma Projects\LandingAI-Hack\coderisk-sf\results_folder\bocaraton\raw_json\boca_JustFOIA_Request_2024-9180-30p.json
violation_item,CODE-2024-00311,,,,,"136 E Boca Raton Rd, Boca 064347202800003","136 E Boca Raton Rd, Boca 064347202800003",No User,02/06/2024,02/23/2024,DDRI,"136 E Boca Raton Rd, Boca 064347202800003","136 E Boca Raton Rd, Boca 064347202800003",Description:,Demolition permit 2022-00071 has not been closed out.,,Closed-,Description: Demolition permit 2022-00071 has not been closed out.,141,c:\Users\edilm\OneDrive\Desktop\Edilma Projects\LandingAI-Hack\coderisk-sf\results_folder\bocaraton\raw_json\boca_JustFOIA_Request_2024-9180-30p.json
case_header,CODE-2024-00312,Municipal Code,Closed -,,R1D,"2500 Timbercreek Cir, Boca 06424711020022","2500 Timbercreek Cir, Boca 06424711020022",Juan Hernandez,02/06/2024,02/26/2024,R1D,"2500 Timbercreek Cir, Boca 06424711020022","2500 Timbercreek Cir, Boca 06424711020022",,,,Closed -,,141,c:\Users\edilm\OneDrive\Desktop\Edilma Projects\LandingAI-Hack\coderisk-sf\results_folder\bocaraton\raw_json\boca_JustFOIA_Request_2024-9180-30p.json
violation_item,CODE-2024-00312,,,,,"2500 Timbercreek Cir, Boca 06424711020022","2500 Timbercreek Cir, Boca 06424711020022",Juan Hernandez,02/06/2024,02/26/2024,R1D,"2500 Timbercreek Cir, Boca 06424711020022","2500 Timbercreek Cir, Boca 06424711020022",SEC. 25,-251,,Closed -,In Violation,141,c:\Users\edilm\OneDrive\Desktop\Edilma Projects\LandingAI-Hack\coderisk-sf\results_folder\bocaraton\raw_json\boca_JustFOIA_Request_2024-9180-30p.json
violation_item,CODE-2024-00312,,,,,"2500 Timbercreek Cir, Boca 06424711020022","2500 Timbercreek Cir, Boca 06424711020022",Juan Hernandez,02/06/2024,02/26/2024,R1D,"2500 Timbercreek Cir, Boca 06424711020022","2500 Timbercreek Cir, Boca 06424711020022",Description:,"Administrative complaint from Streets Supervisor Adrian Burton, 201 W Palmetto Park Rd: the homeowner's plumber cut",,Closed -,"Description: Administrative complaint from Streets Supervisor Adrian Burton, 201 W Palmetto Park Rd: the homeowner's plumber cut",141,c:\Users\edilm\OneDrive\Desktop\Edilma Projects\LandingAI-Hack\coderisk-sf\results_folder\bocaraton\raw_json\boca_JustFOIA_Request_2024-9180-30p.json
case_header,CODE-2024-00314,Municipal Code,Closed -,,R1D,"201 NE 4Th Ave, Boca",064347203500100,Steven Singer,02/06/2024,02/16/2024,R1D,"201 NE 4Th Ave, Boca",064347203500100,,,,Closed -,,141,c:\Users\edilm\OneDrive\Desktop\Edilma Projects\LandingAI-Hack\coderisk-sf\results_folder\bocaraton\raw_json\boca_JustFOIA_Request_2024-9180-30p.json
narrative,CODE-2024-00314,,,,,"201 NE 4Th Ave, Boca",064347203500100,Steven Singer,02/06/2024,02/16/2024,R1D,"201 NE 4Th Ave, Boca",064347203500100,,,Inspection revealed numerous areas of dead vegetation laying around the property. Pictures Taken. Will notify owner.,Closed -,,141,c:\Users\edilm\OneDrive\Desktop\Edilma Projects\LandingAI-Hack\coderisk-sf\results_folder\bocaraton\raw_json\boca_JustFOIA_Request_2024-9180-30p.json
case_header,CODE-2024-00316,Municipal Code,Closed-,,DDRI,"281 N Federal Hwy, 1,",064347202700303,Scott Newman,02/06/2024,02/06/2024,DDRI,"281 N Federal Hwy, 1,",064347202700303,,,,Closed-,,141,c:\Users\edilm\OneDrive\Desktop\Edilma Projects\LandingAI-Hack\coderisk-sf\results_folder\bocaraton\raw_json\boca_JustFOIA_Request_2024-9180-30p.json
narrative,CODE-2024-00316,,,,,"281 N Federal Hwy, 1,",064347202700303,Scott Newman,02/06/2024,02/06/2024,DDRI,"281 N Federal Hwy, 1,",064347202700303,,,Snipe sign,Closed-,,141,c:\Users\edilm\OneDrive\Desktop\Edilma Projects\LandingAI-Hack\coderisk-sf\results_folder\bocaraton\raw_json\boca_JustFOIA_Request_2024-9180-30p.json
case_header,CODE-2024-00317,Municipal Code,Closed -,,RB1,"6198 N Federal Hwy, Boca 064347050201800","6198 N Federal Hwy, Boca 064347050201800",No User,02/07/2024,02/26/2024,RB1,"6198 N Federal Hwy, Boca 064347050201800","6198 N Federal Hwy, Boca 064347050201800",,,,Closed -,,141,c:\Users\edilm\OneDrive\Desktop\Edilma Projects\LandingAI-Hack\coderisk-sf\results_folder\bocaraton\raw_json\boca_JustFOIA_Request_2024-9180-30p.json
narrative,CODE-2024-00317,,,,,"6198 N Federal Hwy, Boca 064347050201800","6198 N Federal Hwy, Boca 064347050201800",No User,02/07/2024,02/26/2024,RB1,"6198 N Federal Hwy, Boca 064347050201800","6198 N Federal Hwy, Boca 064347050201800",,,"Routine patrol: Feather/Pennant type sign just east of hedge. Also, small snipe sign on swale removed.",Closed -,,141,c:\Users\edilm\OneDrive\Desktop\Edilma Projects\LandingAI-Hack\coderisk-sf\results_folder\bocaraton\raw_json\boca_JustFOIA_Request_2024-9180-30p.json
narrative,,,,,,,,,,,,,,,,"Per online submitter: ""Trash or Recycling: These bags have been on the road since the end of November."" ""I am writing to follow up on my previous communication regarding the uncollected trash that has been persisting on the road since the end of November. I understand the requirements as per Florida State Statute 162.06(1)(b) and apologize for any oversight in my initial report. For your records, my name is Philip Root, residing at 311 SW 7th Ter, Boca Raton, FL 33486. My contact number is 205-222-4321. While I appreciate the necessity of adhering to statutory requirements, I am concerned about the apparent delay in addressing basic municipal services such as trash collection. The accumulation has become an eyesore and poses potential health and safety risks to the community. Observing that procedural formalities are prioritized over the swift resolution of such fundamental issues is disheartening. With my personal details submitted a 2nd time, I trust that your team will expedite the investigation and subsequent cleanup of the reported area. It is imperative for the well-being of our community that such matters are dealt with promptly and efficiently. Thank you for your attention to this matter. I look forward to seeing the necessary action taken to resolve this issue. Sincerely, Philip Root"" ""Furthermore, I wish to highlight a crucial aspect of Florida State Statute 162.06(1)(b) regarding the initiation of enforcement proceedings based on anonymous complaints. While I have provided my personal details as required, it is important to note that the statute expressly exempts situations where a code inspector has reason to believe that the violation presents an imminent threat to public health, safety, or welfare, or imminent destruction of habitat or sensitive resources. The prolonged presence of uncollected trash undoubtedly poses a significant public health risk, attracting vermin and contributing to unsanitary conditions. Therefore, I urge the Code Enforcement Officers to consider the severity of this issue not just as a procedural matter but as a genuine health hazard that warrants immediate attention, in accordance with the spirit and letter of the law."" Submitter: Philip Root, residing at 311 SW 7th Ter, Boca Raton, FL 33486. (205)222-4321. SeeClickFix Concern #15990197 created: 02/02/2024 12:58 PM",,,147,c:\Users\edilm\OneDrive\Desktop\Edilma Projects\LandingAI-Hack\coderisk-sf\results_folder\bocaraton\raw_json\boca_JustFOIA_Request_2024-9180-30p.json
violation_item,,,,,,,,,,,,,,,CODE-2024-00319,,,,147,c:\Users\edilm\OneDrive\Desktop\Edilma Projects\LandingAI-Hack\coderisk-sf\results_folder\bocaraton\raw_json\boca_JustFOIA_Request_2024-9180-30p.json
narrative,,,,,,,,,,,,,,,,Per caller trash cans left in street with recycling bins everyday all week. Please call complainant Russell Kirsner at (954)803-0515 at 39 SW 10th Dr.,,,147,c:\Users\edilm\OneDrive\Desktop\Edilma Projects\LandingAI-Hack\coderisk-sf\results_folder\bocaraton\raw_json\boca_JustFOIA_Request_2024-9180-30p.json
violation_item,,,,,,,,,,,,,,,CODE-2024-00320,,,,147,c:\Users\edilm\OneDrive\Desktop\Edilma Projects\LandingAI-Hack\coderisk-sf\results_folder\bocaraton\raw_json\boca_JustFOIA_Request_2024-9180-30p.json
narrative,,,,,,,,,,,,,,,,Owner is planting trees and hedges within one foot from the street.,,,147,c:\Users\edilm\OneDrive\Desktop\Edilma Projects\LandingAI-Hack\coderisk-sf\results_folder\bocaraton\raw_json\boca_JustFOIA_Request_2024-9180-30p.json
violation_item,,,,,,,,,,,,,,,CODE-2024-00321,,,,147,c:\Users\edilm\OneDrive\Desktop\Edilma Projects\LandingAI-Hack\coderisk-sf\results_folder\bocaraton\raw_json\boca_JustFOIA_Request_2024-9180-30p.json
narrative,,,,,,,,,,,,,,,,Overgrown grass and fence in need of repair. Will contact owner. Picture taken.,,,147,c:\Users\edilm\OneDrive\Desktop\Edilma Projects\LandingAI-Hack\coderisk-sf\results_folder\bocaraton\raw_json\boca_JustFOIA_Request_2024-9180-30p.json
violation_item,,,,,,,,,,,,,,,CODE-2024-00322,,,,147,c:\Users\edilm\OneDrive\Desktop\Edilma Projects\LandingAI-Hack\coderisk-sf\results_folder\bocaraton\raw_json\boca_JustFOIA_Request_2024-9180-30p.json
narrative,,,,,,,,,,,,,,,,Routine patrol for an RV,,,147,c:\Users\edilm\OneDrive\Desktop\Edilma Projects\LandingAI-Hack\coderisk-sf\results_folder\bocaraton\raw_json\boca_JustFOIA_Request_2024-9180-30p.json
violation_item,,,,,,,,,,,,,,,CODE-2024-00323,,,,147,c:\Users\edilm\OneDrive\Desktop\Edilma Projects\LandingAI-Hack\coderisk-sf\results_folder\bocaraton\raw_json\boca_JustFOIA_Request_2024-9180-30p.json
narrative,,,,,,,,,,,,,,,,ROUTINE PATROL: POD ON DRIVE. UNABLE TO LOCATE ANY PERMIT.,,,147,c:\Users\edilm\OneDrive\Desktop\Edilma Projects\LandingAI-Hack\coderisk-sf\results_folder\bocaraton\raw_json\boca_JustFOIA_Request_2024-9180-30p.json
case_header,CODE-2024-00326,Municipal Code Enforcement Description: per caller EUROPEAN AUTO REPAIR CENTER is operating without a motor vehicle repair license. Also stats new AC units added buy cutting into the walls. Caller Gary Bemiss at 10793 N BRANCH RD.,Municipal Code Enforcement Description: per caller EUROPEAN AUTO REPAIR CENTER is operating without a motor vehicle repair license. Also stats new AC units added buy cutting into the walls. Caller Gary Bemiss at 10793 N BRANCH RD.,Municipal Code Enforcement Description: per caller EUROPEAN AUTO REPAIR CENTER is operating without a motor vehicle repair license. Also stats new AC units added buy cutting into the walls. Caller Gary Bemiss at 10793 N BRANCH RD.,Municipal Code Enforcement Description: per caller EUROPEAN AUTO REPAIR CENTER is operating without a motor vehicle repair license. Also stats new AC units added buy cutting into the walls. Caller Gary Bemiss at 10793 N BRANCH RD.,Municipal Code Enforcement Description: per caller EUROPEAN AUTO REPAIR CENTER is operating without a motor vehicle repair license. Also stats new AC units added buy cutting into the walls. Caller Gary Bemiss at 10793 N BRANCH RD.,Municipal Code Enforcement Description: per caller EUROPEAN AUTO REPAIR CENTER is operating without a motor vehicle repair license. Also stats new AC units added buy cutting into the walls. Caller Gary Bemiss at 10793 N BRANCH RD.,Keith Benoit,02/07/2024,03/08/2024,Municipal Code Enforcement Description: per caller EUROPEAN AUTO REPAIR CENTER is operating without a motor vehicle repair license. Also stats new AC units added buy cutting into the walls. Caller Gary Bemiss at 10793 N BRANCH RD.,Municipal Code Enforcement Description: per caller EUROPEAN AUTO REPAIR CENTER is operating without a motor vehicle repair license. Also stats new AC units added buy cutting into the walls. Caller Gary Bemiss at 10793 N BRANCH RD.,Municipal Code Enforcement Description: per caller EUROPEAN AUTO REPAIR CENTER is operating without a motor vehicle repair license. Also stats new AC units added buy cutting into the walls. Caller Gary Bemiss at 10793 N BRANCH RD.,,,,Municipal Code Enforcement Description: per caller EUROPEAN AUTO REPAIR CENTER is operating without a motor vehicle repair license. Also stats new AC units added buy cutting into the walls. Caller Gary Bemiss at 10793 N BRANCH RD.,,152,c:\Users\edilm\OneDrive\Desktop\Edilma Projects\LandingAI-Hack\coderisk-sf\results_folder\bocaraton\raw_json\boca_JustFOIA_Request_2024-9180-30p.json
case_header,CODE-2024-00327,Municipal Code Enforcement SEC. 24-6,Closed - Resolved In Violation,02/07/2024,M2 02/14/2024,"154 NW 20Th St, Boca 064347172901800 Raton, FL 33432 42 02/12/2024 $0.00","154 NW 20Th St, Boca 064347172901800 Raton, FL 33432 42 02/12/2024 $0.00",Omari Best,02/07/2024,02/12/2024,M2 02/14/2024,"154 NW 20Th St, Boca 064347172901800 Raton, FL 33432 42 02/12/2024 $0.00","154 NW 20Th St, Boca 064347172901800 Raton, FL 33432 42 02/12/2024 $0.00",,,,Closed - Resolved In Violation,,152,c:\Users\edilm\OneDrive\Desktop\Edilma Projects\LandingAI-Hack\coderisk-sf\results_folder\bocaraton\raw_json\boca_JustFOIA_Request_2024-9180-30p.json
